,I1,I2,I3,P(IPO),P(H),P(L),P(1Day),C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,IndDivision,Manufacturing,Other,Services,Y1,Y2,C3x,C6x,C5x,T3x,T4x,T5x,S1x,S2x,S3x,income,perOffered,P/E,T5xbin,C6xbin,T3xbin,labels
40,EXAM,ExamWorks Group Inc. ,8000,0.7224223515606647,0.824183607459961,0.8228541830625782,0.5593626013484863,0.1606581239070859,1,0.42648274847538237,0.9187746150166589,0.43294537419745,0.6701718451945888,0.28481345803458114,0.6315452400070771,0.6320717616902993,0.5906795208956439,0.639576897743166,0.7534657482746033,0.47988224671108204,0.7715014418891701,0.7606280520391704,Services,0,0,1,1,1,0,0.24609581891985172,0.2588410915668282,0.339380256587793,0.6921012993721155,0.8676273197930893,0.3827330327514173,0.7514822911519803,0.7324744762452322,0.7168204007022692,0.7334817050278513,0.26819516583601805,4,0,2,1
41,CLUB,TOWN SPORTS INTERNATIONAL HOLDINGS INC,7997,0.46452130174129813,0.824183607459961,0.8228541830625782,0.3454920755246601,0.9945205969958152,1,0.5284438499735229,0.1572171165173331,0.3484191190925192,0.548833152769194,0.7394320344963414,0.5132947419719669,0.34021642718889045,0.27836158006173295,0.32961274833956056,0.2192249911570044,0.4220568958832318,0.2783285115900958,0.11584176037506111,Services,0,0,1,1,1,1,0.24609581891985172,0.24670909644232808,0.0705562753638241,0.12118957391695301,0.16001002083458948,0.6596205299250916,0.36453130468998857,0.06640358351195298,0.5595791877761492,0.7488964456139654,0.7682003721021076,1,0,1,3
42,LTM,LIFE TIME FITNESS INC.,7997,0.8761535365144328,0.8925618646180287,0.8911502503023022,0.7870881778087372,0.3969501253456963,1,0.8088127466066345,0.4736453878036461,0.48727415711639,0.6354271395825336,0.6548173874706322,0.3516528124683484,0.30096356077201575,0.264431591339681,0.2869745059183386,0.19043869392481805,0.0980016488417576,0.0882107803378484,0.11176540748719882,Services,0,0,1,0,1,1,0.45511332854020636,0.35929727759519414,0.33391978149502105,0.34885280496808113,0.1431488637950677,0.05488420018535205,0.029282237216685377,0.08237269497456456,0.7586158309121686,0.6137151070505904,0.6966302398921752,1,1,2,3
43,MANU,Manchester United plc ,7900,0.5546102538694483,0.93932226174891,0.8228541830625782,0.388978185278243,0.003937267725815185,1,0.5369488718052702,0.7324321821657922,0.7787331980873476,0.9737221353805128,0.7902354797515383,0.6636303441423247,0.7960119662341816,0.8077780377110051,0.858767257232062,0.7685148015999204,0.9789579982822069,0.43130648666015026,0.6363097963992788,Services,0,0,1,1,0,1,0.24609581891985172,0.7655310676374816,0.40326921145627853,0.9807082944376082,0.38154932453384316,0.9126855908090258,0.13407070527247017,0.23229544867326724,0.8404869820479656,0.005447549214260345,0.7682003721021076,2,0,2,3
44,WMG,Warner Music Group Corp. ,7900,0.7928700562189778,0.7332216108767484,0.7323466349943977,0.5349559145383578,0.06424503753279681,1,0.2010804167494457,0.7576192874597014,0.7787331980873476,0.8053652979073633,0.9727889777346269,0.9570418057227406,0.9674535143926589,0.9966988729278482,0.9964448040876842,0.9972900893701645,0.9727630946283947,0.776424383515602,0.9841102177584412,Services,0,0,1,1,0,0,0.24609581891985172,0.6916903082453147,0.7642648861139779,0.9044764927195548,0.6293965256716385,0.45986500419384907,0.9920031691501443,0.32644066850875064,0.9797617215997955,0.30236038692005585,0.3666425945384133,3,0,3,0
45,DCIN,Digital Cinema Destinations Corp. ,7830,0.049370869988404106,0.032290800488386326,0.01628205548313709,0.06835098265271868,0.5341608381583693,0,0.41811144460054295,0.06948178733712719,0.07719467529779561,0.07137107584868918,0.004675331105806625,0.31361562464847914,0.19023662328783686,0.2042899131065788,0.18251505120875233,0.20017739146332475,0.2393850592996773,0.06905926598078174,0.29456817949952674,Services,0,0,1,1,1,0,0.24609581891985172,0.13167873272349562,0.9426592052185057,0.0626315389702393,0.5247344262718392,0.5283295982514089,0.027395707644071662,0.7746915717693843,0.006611904302317055,0.9009071719693021,0.05655911531798221,3,0,4,0
46,DDMG,Digital Domain Media Group Inc. ,7812,0.13399510642591017,0.17836341955336482,0.18090246048771197,0.09057579061025228,0.8767673119642354,0,0.11688107314235568,0.02636208733409056,0.6099778157891463,0.20451509067971346,0.4497876942291365,0.9876509421011533,0.9884599437393513,0.7618715226408744,0.7511674729113914,0.7527694642536777,0.9770407782671345,0.9396092106394197,0.6283372626824087,Services,0,0,1,1,0,0,0.24609581891985172,0.7655310676374816,0.502581155386764,0.8116976006424044,0.33989583003537494,0.2919304436740877,0.17006474370342695,0.0024398592844032557,0.13677759215116542,0.021993699300617245,0.3001594316124111,2,0,2,3
47,DWA,DreamWorks Animation LLC,7812,0.7928700562189778,0.7332216108767484,0.7323466349943977,0.7884284322774644,0.3607589727632143,1,0.004080603982026847,0.5344601737478767,0.7787331980873476,0.8053652979073633,0.6884306365324738,0.42505598166008285,0.5534917810260125,0.5683600371080648,0.5296469756504675,0.5252746381302517,0.3936852337502816,0.16879953873500736,0.3168201475011595,Services,0,0,1,0,1,0,0.997088808106191,0.4341543336221458,0.990106205446865,0.8935409175400015,0.530322996017011,0.352975648893454,0.04948952504360892,0.1877640704398349,0.9940237897903308,0.5334776958483023,0.2577510075899345,3,1,4,0
48,ZIP,ZIPCAR INC,7510,0.8514766452419682,0.6231424902627405,0.6230702070315971,0.969583023594671,0.9926596071852377,1,0.33311237441877517,0.4523508312779422,0.5886784641857788,0.6161787346668387,0.58264207451484,0.7369714212829435,0.6270420243890978,0.6290997949751234,0.6656979157173051,0.5637376596851442,0.795785513757805,0.4919256929850814,0.7735663378641326,Services,0,0,1,0,1,0,0.7850504915492638,0.5307631835360924,0.9062380000421251,0.42192776252973957,0.41291419916999406,0.7977116430768401,0.3758191479788391,0.7594726580221121,0.7394664725619084,0.4397771204420877,0.025399518470930617,2,1,4,2
49,AH,R1 RCM INC. ,7389,0.37622258501788236,0.6231424902627405,0.6230702070315971,0.36267969641936826,0.955468186639051,1,0.5581292809515699,0.23936915510967832,0.9972609164234848,0.6442318338550315,0.7886563833264284,0.8160373668380905,0.875122829467647,0.8941738049651073,0.8991814550315964,0.516486943291724,0.8904023095559717,0.3722662086231684,0.644223739492131,Services,0,0,1,1,1,1,0.24609581891985172,0.7655310676374816,0.08369678066016983,0.8614904042149358,0.005893318892508929,0.5655604014171294,0.05015977712628724,0.11215569094535688,0.5743580097352261,0.010277017513860497,0.9869909458384685,1,0,1,3
50,ARBX,ARBINET Corp,7389,0.8237118776766258,0.6231424902627405,0.6230702070315971,0.7884284322774644,0.787317459641907,1,0.9281003697942241,0.8243061236236227,0.3161872641296904,0.32798857998617315,0.7918703604173678,0.17725677396626288,0.12478639193289603,0.13401072137887216,0.15458167396788008,0.0945860349423579,0.14146853896690947,0.15282102055443086,0.3954993035198887,Services,0,0,1,0,1,1,0.997088808106191,0.45531567327595857,0.32243107067034904,0.23069038737900993,0.11260365099541303,0.33934750358312354,0.34742623035416176,0.9712590411476525,0.5513278761060181,0.512068147844016,0.5753516646036787,1,1,2,3
51,ATHN,ATHENAHEALTH INC,7389,0.8514766452419682,0.6231424902627405,0.6230702070315971,0.9987775009903889,0.2791182165622915,1,0.3647577173674525,0.8053718388325282,0.45562369446972395,0.30714127153116993,0.3746812697405384,0.5458626289771693,0.4852296856482306,0.43579704471115216,0.47727852291998224,0.48305699970883637,0.1864609838395584,0.2429129948071298,0.4786991170243048,Services,0,0,1,0,1,0,0.7850504915492638,0.7995641877775195,0.4500367817339686,0.4668196122027648,0.6145660636176576,0.10999268979840288,0.16285148511884734,0.5541741958543009,0.546217888417312,0.21819422958579254,0.007685027840775356,3,1,2,1
52,AWAY,HOMEAWAY INC,7389,0.9989653239874111,0.7332216108767484,0.7323466349943977,0.7884284322774644,0.458883270644886,1,0.574957667736401,0.6398728425909492,0.9885090672773348,0.03631927309551554,0.5588570187446887,0.9618511968094112,0.9849103267999322,0.7618715226408744,0.9971307922875191,0.9906895095552236,0.9853294703033665,0.862819917784431,0.7735663378641326,Services,0,0,1,0,1,1,0.7015487345769581,0.7655310676374816,0.25520829700119063,0.8955810535121911,0.1180973416451423,0.3824031011250741,0.11350042173114061,0.4696109674962766,0.02880407622644307,0.244409701036093,0.7682003721021076,1,1,1,3
53,CATM,CARDTRONICS INC,7389,0.22119854703253072,0.6231424902627405,0.6230702070315971,0.16472979615759237,0.3243609582012237,1,0.2988900299150217,0.9378009796016027,0.5921313574068163,0.7996639518629441,0.6832494780487575,0.9566767804224546,0.9680764694103475,0.9966135540735421,0.9953480748418261,0.7527694642536777,0.9789579982822069,0.9810259732774004,0.9976306316147894,Services,0,0,1,1,0,0,0.24609581891985172,0.3222963435420116,0.6896457895860824,0.8788070944151114,0.9137382705642365,0.4888859431942662,0.4799091966147837,0.548940467950685,0.5743580097352261,0.6561667390906881,0.1562414097771166,4,0,3,0
54,CLAY,CLAYTON HOLDINGS INC,7389,0.7928700562189778,0.7332216108767484,0.7323466349943977,0.7870881778087372,0.6642960467138888,1,0.5957991511581328,0.3574540521408816,0.23722109694032,0.4135231193256524,0.6074481531313477,0.5215360494150542,0.46964920581840763,0.4208592196042593,0.37842682447080866,0.6285798630490398,0.14982167331943724,0.5093419086789605,0.6122291400381525,Services,0,0,1,0,1,1,0.7273575135424898,0.18077799419519308,0.46119764944592223,0.2255858764371345,0.9386116418103821,0.07108830776709708,0.602148483120375,0.7783472433919191,0.6030438387787896,0.8355068628605091,0.9795015084201539,4,1,2,1
55,DCP,DYNCORP INTERNATIONAL INC. ,7389,0.6419535023186731,0.7332216108767484,0.7323466349943977,0.4454452899811455,0.9382749972174784,1,0.5833228877162845,0.3249828257932247,0.9082635841683284,0.8053652979073633,0.9431145450064854,0.6832104677139882,0.6780378179511084,0.6389440170611231,0.6730225902980933,0.677400986196329,0.5955793390963197,0.2497955758279219,0.5544913131641159,Services,0,0,1,1,0,1,0.24609581891985172,0.15290575266078466,0.2303843380908302,0.6298645673928073,0.5550838762332143,0.4757166036397598,0.07054221899488151,0.3346213645541449,0.9422176608190118,0.8728284131241253,0.9792100032021407,3,0,1,1
56,DHX,DHI GROUP INC.,7389,0.46452130174129813,0.27001129705463384,0.2724035349900076,0.35404869067179956,0.41486963134446525,1,0.5326982269174297,0.9050446586303897,0.9177398031403763,0.97419647896367,0.3968264414357368,0.8835562056551075,0.848025027920277,0.8816912391815859,0.8861230450566169,0.9520255227963608,0.6644549715009322,0.9727352961725255,0.9399918869654551,Services,0,0,1,0,1,1,0.8497580892006675,0.45822505880573333,0.5016812501431714,0.5203135489168531,0.8484788575351881,0.3047293406432124,0.8276390251206154,0.6527098213523488,0.8182551228847086,0.509165663906363,0.7682003721021076,4,1,2,1
57,ENV,ENVESTNET INC. ,7389,0.15998511836530172,0.06186526181741444,0.11155449989951743,0.19413818563839352,0.5807992317848207,1,0.47301848196145324,0.8577549560674198,0.4398731714989511,0.3683794743887034,0.38081997124555406,0.407516025925184,0.479316884984644,0.4492577415787847,0.40168660654005245,0.4795409070897123,0.33873724955610307,0.43130648666015026,0.41188643463516844,Services,0,0,1,1,1,0,0.24609581891985172,0.6516595314141751,0.7646621110668932,0.6271682079389747,0.621936137952493,0.3485704399412427,0.46887553075630145,0.44886814662541913,0.27544868146359036,0.3348370322110696,0.26819516583601805,3,0,3,0
58,EXLS,ExlService Holdings Inc.,7389,0.5096272339192671,0.17836341955336482,0.18090246048771197,0.6785375280850344,0.7535511824418578,1,0.5957991511581328,0.8159156451239011,0.37363914667608356,0.20989766318902647,0.3691592887760605,0.7313659640854815,0.6451059742938036,0.6057073562332659,0.6011311691818162,0.645132020332463,0.5670342392364283,0.5440878788193527,0.8572479313660428,Services,0,0,1,0,1,1,0.7850504915492638,0.8763399185831353,0.32870431778063236,0.2637067252557874,0.5747967429623363,0.48198202619921177,0.4238330275606911,0.851801409094419,0.3041567542094073,0.15856146264994303,0.941995631853898,3,1,2,1
59,FLT,FLEETCOR TECHNOLOGIES INC ,7389,0.9851708670620636,0.7332216108767484,0.7323466349943977,0.9607251520254522,0.9649457174502525,1,0.8796034360901881,0.9372341584288874,0.9867501059133796,0.8411652445506577,0.7213778504392152,0.9296086429876812,0.8895185425525787,0.9201438705448515,0.9317708660841877,0.950238657919452,0.6510312664371528,0.8479280134788113,0.8372942474116114,Services,0,0,1,1,1,1,0.24609581891985172,0.9545059955197859,0.17824956894986244,0.4289492273277693,0.6407696931090094,0.22100861347957507,0.4280560590983164,0.2766013575063916,0.8974825766610393,0.09067899683616798,0.6791377080165055,3,0,1,1
60,FTD,FTD Group Inc.,7389,0.46452130174129813,0.3805876847459918,0.3823981221263626,0.36557252426171705,0.1763572165420078,1,0.9707913962074626,0.47461385044086624,0.4054564973317698,0.9497360061166675,0.7435497744399948,0.629178924647488,0.8046478599555,0.7755954643858154,0.7390026609562224,0.5602602921248875,0.27470540991739595,0.22946119999904796,0.29456817949952674,Services,0,0,1,0,1,1,0.24609581891985172,0.07830208202967806,0.015354834308642958,0.9006068232505179,0.04985038085024745,0.05299940521003023,0.025064803059862608,0.019333570644268654,0.7912459231029167,0.9650492554895365,0.5018549754120066,1,0,1,3
61,INCX,LOCAL Corp,7389,0.11106450869010509,0.06186526181741444,0.06367021680888661,0.10379981973069519,0.47609825095230196,0,0.49859947247934067,0.8421071413445871,0.0829774605764757,0.09073658843031296,0.056249236535953984,0.02707094974265106,0.04714108457696945,0.07687663571418979,0.10392418086300897,0.10541809354394543,0.06070932900950198,0.07819108548035766,0.062442790092040894,Services,0,0,1,1,0,1,0.24609581891985172,0.10688069043073911,0.3219954213476625,0.841845698983078,0.7213176749751298,0.11398836307296756,0.18252991359948761,0.32622510145440176,0.0303039497111216,0.9324485225204442,0.7682003721021076,3,0,2,1
62,INET,INTERNET BRANDS INC. ,7389,0.11106450869010509,0.17836341955336482,0.18090246048771197,0.11385550392496013,0.5341608381583693,1,0.9906012829834052,0.006750632058304603,0.6522387487163854,0.28384311993016553,0.3999144838996107,0.3428412062804105,0.30395098775014484,0.29236734482597626,0.31871385225218635,0.3381668902673264,0.4653375862574915,0.2710488510607407,0.41188643463516844,Services,0,0,1,1,0,1,0.24609581891985172,0.9870995402715648,0.869051480481593,0.5134278865701489,0.7110317093712897,0.7660187014383688,0.3959076106720228,0.7605907238480416,0.17690133740981673,0.05073749397183355,0.4513074000654904,3,0,4,0
63,IPAS,IPASS INC ,7389,0.5546102538694483,0.10926224045479643,0.11155449989951743,0.669098356530316,0.8629119669966916,1,0.9931908240230372,0.7225608083753315,0.8905123996510872,0.3683794743887034,0.42058893931721464,0.0952876071375941,0.08094051175106615,0.1013049155561423,0.12333982381058933,0.07860760376604053,0.05643857684911038,0.12849001067193577,0.0351742814375648,Services,0,0,1,0,1,1,0.7850504915492638,0.7655310676374816,0.2481717007915305,0.38104170896312783,0.1443759827175537,0.05540692294992197,0.35293844544305203,0.03517868563870258,0.4765152026813263,0.01660636535213659,0.48468409789032896,1,1,1,3
64,IPMT,iPayment Inc.,7389,0.7224223515606647,0.6231424902627405,0.6230702070315971,0.787982230520649,0.7738733173383527,1,0.3292334993733369,0.9723168155215018,0.17163189058085865,0.20989766318902647,0.47198048958586314,0.2904966902717719,0.1858003389133026,0.172108100523375,0.14982376337402964,0.24617349921171655,0.13343680985980133,0.2497955758279219,0.07962052043450407,Services,0,0,1,0,1,0,0.7552020499528456,0.25487683010362183,0.17596066542698846,0.025022819389081425,0.7730406116923221,0.21455250563924133,0.5339480431824313,0.09431220647118416,0.37988204256813063,0.7384973902180452,0.042368778200488524,4,1,1,1
65,LLNW,Limelight Networks Inc. ,7389,0.6419535023186731,0.3805876847459918,0.3823981221263626,0.8359965293160295,0.1763572165420078,1,0.4645109530079145,0.41863296420516216,0.9879063484937982,0.962599076144608,0.3387214433410941,0.4597795870180689,0.7022580860748361,0.6298985338562239,0.48130446484160405,0.5024117355946549,0.4508390899164414,0.7970469668944916,0.7195034704946225,Services,0,0,1,0,1,0,0.9936605355481511,0.7868845598010439,0.012484328443743574,0.7254525426638084,0.12014163788644294,0.26759109614588256,0.6966537919673224,0.535996445801478,0.8486669253885302,0.22794581212168136,0.26819516583601805,1,1,1,3
66,LQDT,LIQUIDITY SERVICES INC ,7389,0.22119854703253072,0.10926224045479643,0.11155449989951743,0.29273690504174454,0.37890084281789876,1,0.5791447446634606,0.2591527544380891,0.3734682888876871,0.43077456445878554,0.41198943589787806,0.8017447169501251,0.656366671071762,0.6186667011747298,0.6089127811645955,0.7248143737623077,0.262652413021529,0.11955436311943263,0.8099197294608309,Services,0,0,1,0,1,1,0.24609581891985172,0.4143894019525387,0.3167067833680841,0.10250006981100196,0.7488754902721722,0.10926680405021966,0.010126376570653895,0.7674095262948937,0.36156182243646967,0.5539633163449053,0.9106929712855283,3,0,2,1
67,MA,Mastercard Inc,7389,0.7928700562189778,0.7332216108767484,0.7323466349943977,0.04181136382251803,0.9705361312737458,1,0.5986968090418722,0.01232579186722957,0.9791127167002284,0.8053652979073633,0.9664722218393149,0.6724346507572563,0.49915432903255924,0.4754975421885675,0.41345421132258,0.7436228819138928,0.6906681037471235,0.5180454150622835,0.3792949026309382,Services,0,0,1,1,0,1,0.24609581891985172,0.029165242702223027,0.8315602221661116,0.05295811220707449,0.9878481359159752,0.8096718115211481,0.5768471234047492,0.35856391524490927,0.7375569562485609,0.7629837936840962,0.7682003721021076,4,0,4,0
68,MDMD,MediaMind Technologies Inc.,7389,0.33410697080733465,0.6231424902627405,0.6230702070315971,0.22839900085100528,0.7596887483561298,1,0.7097522864885512,0.8415745791958338,0.21507226722164285,0.20989766318902647,0.34115896964211234,0.5925310828650218,0.6109644144370285,0.5861542628573128,0.6802812066195705,0.43754953166026234,0.9522652391310306,0.3888959704984532,0.7922124511503552,Services,0,0,1,1,0,1,0.24609581891985172,0.42145113635057363,0.649427935098002,0.8677838681069806,0.17230144470490494,0.9664789942444676,0.2567633926792703,0.808865260843689,0.2396129634477006,0.5465886104930762,0.6860713129806475,1,0,3,2
69,MDSO,Medidata Solutions Inc. ,7389,0.5546102538694483,0.27001129705463384,0.2724035349900076,0.12939581511568204,0.7395831158981712,1,0.5348240460580119,0.10572414774842526,0.2847581329431951,0.30823193976292496,0.5171215006773583,0.8420031404129096,0.7934298548135033,0.8133621534451436,0.827269422490363,0.9333982592922573,0.6510312664371528,0.8853618874682767,0.8156097610807719,Services,0,0,1,0,0,1,0.997088808106191,0.412453670602545,0.567839202119307,0.5063827389533098,0.9201295621811523,0.37828664541453993,0.702450278782458,0.4990696373382316,0.42579947725590156,0.5559957637097995,0.7682003721021076,4,1,3,0
70,ONE,Higher One Holdings Inc.,7389,0.37622258501788236,0.7332216108767484,0.7323466349943977,0.40501397524172233,0.23489653990781484,1,0.5957991511581328,0.9069996506377331,0.85298129434552,0.5534883100164111,0.3738094142071084,0.4597795870180689,0.7301277122749469,0.6629983168308242,0.6357880615404137,0.7393426706908239,0.262652413021529,0.2497955758279219,0.2801462699802806,Services,0,0,1,1,1,1,0.24609581891985172,0.9478650586722324,0.008256885835757776,0.9629952819401518,0.5478412224190841,0.07524344074081057,0.05237954641912657,0.036582374288867646,0.5236447908067021,0.09724641431225473,0.914585400329855,3,0,1,1
71,PFWD,Phase Forward Inc ,7389,0.09109043475791684,0.06186526181741444,0.06367021680888661,0.15906447436538984,0.5578667021785184,1,0.2010804167494457,0.025428738681342412,0.45771323708998074,0.2272457949377799,0.33086231679757716,0.6680528478446399,0.6002349493808544,0.5948854037066259,0.5296469756504675,0.5480545877798085,0.36586719756767533,0.6453122120608046,0.6041000849995691,Services,0,0,1,1,1,0,0.24609581891985172,0.9414800296392302,0.889594478760698,0.26485287181881534,0.45178402338744894,0.266557333470643,0.6242240738143308,0.5497212030093814,0.12136270230246488,0.10332534501642127,0.3781899932939354,2,0,4,2
